source_id,company,ticker,sector,document_category,document_title,financial_year_covered,publication_date,url,local_filename,evidence_origin,download_status,text_extraction_status,document_review_status,logged_by,model_version,logged_date,notes
JD-003,JD Sports,JD,General retailers,press_release,JD deploys cutting edge technology to enable direct purchases through AI platforms,n/a,2026-01-12,https://s204.q4cdn.com/980191062/files/doc_news/JD-deploys-cutting-edge-technology-to-enable-direct-purchases-through-AI-platforms-2026.pdf,JD_company_press_release_n-a_2026-01-12.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,"url is the direct press-release URL (official jdplc.com IR content domain). Yielded one strategic finding (JD-STR-001, a planned/not-yet-live one-click AI-commerce rollout via Copilot/Gemini/ChatGPT) -- not operational, since explicitly future-tense throughout."
CCEP-001,Coca-Cola Europacific Partners,CCEP,Beverages,annual_report_current,Coca-Cola Europacific Partners Annual Report and Form 20-F 2025,FY2025,2026-03,https://www.cocacolaep.com/assets/Download-centre/CCEP-Annual-Report-and-Form-20-F-2025.pdf,CCEP_company_annual_report_current_fy2025_2026-03.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-05,"url is the direct_download_url (official cocacolaep.com PDF). Only predictive/IoT AI (smart coolers), predictive agricultural-science AI (Avalo crop development) and general Responsible-AI governance language found -- no explicit generative-AI use case. A third-party trade-media claim about a CCEP/Bureau Works AI translation 'Language Portal' was checked directly against this text and NOT found -- not used as evidence. Genuine null result."
CCEP-002,Coca-Cola Europacific Partners,CCEP,Beverages,annual_report_previous,Coca-Cola Europacific Partners 2024 Annual Report,FY2024,2025-03,https://www.cocacolaep.com/assets/Global/Investors/2024-Annual-Report/2024-CCEP-Annual-Report_2025.03.20_Interactive.pdf,CCEP_company_annual_report_previous_fy2024_2025-03.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-05,url is the direct_download_url (official cocacolaep.com PDF). Same genuine null result as the current-year row.
HSX-001,Hiscox,HSX,Non-life insurance,annual_report_current,Hiscox Ltd Report and Accounts 2025,FY2025,2026-03,https://www.hiscoxgroup.com/sites/group/files/documents/2026-03/Hiscox%20Ltd%20Report%20and%20Accounts%202025.pdf,HSX_company_annual_report_current_fy2025_2026-03.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,url is the direct_download_url (official hiscoxgroup.com PDF). Contributed strategic/governance findings on AI adoption and AI governance framework (no distinct operational finding sourced from this document itself -- see the separate press release and Microsoft case study for the two operational findings).
HSX-002,Hiscox,HSX,Non-life insurance,annual_report_previous,Hiscox Ltd Report and Accounts 2024,FY2024,2025-03,https://www.hiscoxgroup.com/investors/report-and-accounts-2024,HSX_company_annual_report_previous_fy2024_2025-03.html,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-05,"url is the landing-page URL (official hiscoxgroup.com); this page resolved to the CURRENT (2025) results landing page rather than genuine FY2024 report content, and even that page is a thin navigation/summary shell (confirmed by directly reading the extracted text) -- not treated as a hard blocker because the current-year AR plus the separately-sourced press release and Microsoft case study together provide substantial, well-corroborated coverage for this company."
HSX-003,Hiscox,HSX,Non-life insurance,press_release,Hiscox's generative AI-enhanced lead underwriting model enabled by Google Cloud goes live,n/a,2024-08-12,https://www.hiscoxgroup.com/news/press-releases/2024/12-08-24,HSX_company_press_release_n-a_2024-08-12.html,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,"url is the direct press-release URL (official hiscoxgroup.com), fetch-verified this session. Yielded one operational use case (HSX-OP-001, Gemini-powered lead underwriting model for the sabotage/terrorism line, submission-to-quote cut from 3 days to 3 minutes)."
HSX-004,Hiscox,HSX,Non-life insurance,partner_case_study,How AI is 'supercharging' Hiscox employees to do what they're great at,n/a,unknown,https://ukstories.microsoft.com/features/how-ai-is-supercharging-hiscox-employees-to-do-what-theyre-great-at/,HSX_partner_partner_case_study_n-a.html,technology_partner,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-05,"url is the direct case-study URL (official ukstories.microsoft.com), fetch-verified this session, naming Hiscox specifically. Yielded one operational use case (HSX-OP-002, Microsoft 365 Copilot for claims handling, rolled out to 3,000+ employees across 14 countries)."
GAW-001,Games Workshop,GAW,Leisure goods,annual_report_current,Games Workshop Group PLC Annual Report 2024-25,FY2024-25,2025-07-29,https://assets.ctfassets.net/ost7hseic9hc/3kXsoA4jSOmOj6BLZ7bV7F/c34a5f56769e8be055c19b8e1ccc5526/Accounts_2024-25_FINAL.pdf,GAW_company_annual_report_current_fy2024-25_2025-07-29.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-05,"url is the direct_download_url (official games-workshop.com/ctfassets-hosted PDF). Only a coincidental 'bedrock' keyword match (unrelated to AI) and a predictive/rules-based ML fraud-scoring mention found -- no generative-AI evidence. Prior search found third-party media reporting that Games Workshop's CEO stated (in a half-yearly report, a document type not in this company's required source set) that the company has adopted a policy barring generative AI from design/creative processes; this specific statement was not located in either of the two full annual reports collected and is not coded as a finding, but is a plausible contributing explanation for the genuine null result found here."
GAW-002,Games Workshop,GAW,Leisure goods,annual_report_previous,Games Workshop Group PLC Annual Report 2023-24,FY2023-24,2024-07,https://assets.ctfassets.net/ost7hseic9hc/6nhjgj1BVPlaTocG6L4IbS/e42b72a50979ca58769b9e85e04ae79a/2023-24_accounts_-_final.pdf,GAW_company_annual_report_previous_fy2023-24_2024-07.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-05,url is the direct_download_url (official games-workshop.com/ctfassets-hosted PDF). Same genuine null result as the current-year row.
AAF-001,Airtel Africa,AAF,Telecommunications services,annual_report_current,Airtel Africa plc Annual Report and Accounts 2025,FY2024-25,2025,https://cdn-webportal.airtelstream.net/website/investor/main/pdf/AR2025/Airtel-Africa-plc-Annual-Report-and-Accounts-2025.pdf,AAF_company_annual_report_current_fy2024-25_2025.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-06,"url is the direct_download_url (official airtelstream.net PDF, Airtel Africa's own IR content domain). The 'Airtel AI Spam Alert Service' (SMS spam filtering, 1.5bn messages processed) is a predictive/classification AI system, not generative -- no explicit generative-AI/LLM language anywhere in the document. Genuine null result."
AAF-002,Airtel Africa,AAF,Telecommunications services,annual_report_previous,Airtel Africa plc Annual Report and Accounts 2024,FY2023-24,2024,https://cdn-webportal.airtelstream.net/website/investor/main/pdf/annual-report/Annual-Report-and-Accounts-2024_FINAL.pdf,AAF_company_annual_report_previous_fy2023-24_2024.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-06,url is the direct_download_url (official airtelstream.net PDF). Same genuine null result as the current-year row.
BEZ-001,Beazley,BEZ,Insurance,annual_report_current,Beazley plc Annual Report and Accounts 2025,FY2025,2026-03,https://www.beazley.com/globalassets/ir-documents/annual-reports/annual-report-2025/annual-report-and-accounts.pdf,BEZ_company_annual_report_current_fy2025_2026-03.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-06,"CORRECTED URL: the initial guessed filename resolved to a 374KB HTML redirect page, not the report; the genuine direct PDF was located via a follow-up WebFetch this session. Only AI governance/risk-oversight discussion found (AI Steering Committee, AI Governance & Controls Committee) -- no concrete operational task/tool/user-group evidence. Genuine null result."
BEZ-002,Beazley,BEZ,Insurance,annual_report_previous,Beazley plc Annual Report and Accounts 2024,FY2024,2025-03,https://www.beazley.com/globalassets/ir-documents/annual-reports/annual-report-2024/annual-report-2024.pdf,BEZ_company_annual_report_previous_fy2024_2025-03.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-06,url is the direct_download_url (official beazley.com PDF). Same genuine null result as the current-year row.
HWDN-001,Howdens Joinery,HWDN,Homebuilding & construction supplies,annual_report_current,Howden Joinery Group Plc Annual Report and Accounts 2025,FY2025,2026-02,https://www.howdenjoinerygroupplc.com/docs/librariesprovider25/archives/annual-reports/2025-annual-report.pdf,HWDN_company_annual_report_current_fy2025_2026-02.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-06,url is the direct_download_url (official howdenjoinerygroupplc.com PDF). Only AGM Q&A and risk-register mentions of AI/cyber found -- no operational GenAI evidence. Genuine null result.
HWDN-002,Howdens Joinery,HWDN,Homebuilding & construction supplies,annual_report_previous,Howden Joinery Group Plc Annual Report and Accounts 2024,FY2024,2025-02,https://www.howdenjoinerygroupplc.com/docs/librariesprovider25/archives/annual-reports/2024-annual-report.pdf,HWDN_company_annual_report_previous_fy2024_2025-02.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-06,url is the direct_download_url (official howdenjoinerygroupplc.com PDF). Same genuine null result as the current-year row.
WEIR-001,Weir Group,WEIR,Industrial goods and services,annual_report_current,Weir Group plc Annual Report 2025,FY2025,2026-03,https://www.global.weir/globalassets/investors/reporting-centre/2026/annual-report/weir-2025-annual-report.pdf,WEIR_company_annual_report_current_fy2025_2026-03.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-06,"url is the direct_download_url (official global.weir PDF). One passage states 'Generative AI initiatives accelerated' but with no named tool, task, or user group -- confirmed via direct grep this is the only such mention in the document, insufficient to qualify as operational. References to Weir's Motion Metrics/SentianAI investees describe predictive/computer-vision process-optimisation AI, not generative. Genuine null result."
WEIR-002,Weir Group,WEIR,Industrial goods and services,annual_report_previous,Weir Group plc Annual Report 2024,FY2024,2025-03,https://www.global.weir/globalassets/investors/reporting-centre/2025/annual-report/weir-2024-annual-report.pdf,WEIR_company_annual_report_previous_fy2024_2025-03.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-06,url is the direct_download_url (official global.weir PDF). Same genuine null result as the current-year row.
ANTO-001,Antofagasta plc,ANTO,Mining,annual_report_current,Antofagasta plc Annual Report and Financial Statements 2025,FY2025,2026-03,https://www.antofagasta.co.uk/media/4905/49913-antofagasta-ar25-web-ready.pdf,ANTO_company_annual_report_current_fy2025_2026-03.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-06,"url is the direct_download_url (official antofagasta.co.uk PDF). All AI mentions are predictive/classification/optimisation systems (SIRO grinding optimisation, Machine Vision equipment monitoring, desalination-plant scheduling) -- not generative. One passage mentions 'considering the progressive incorporation of generative artificial intelligence for operational support' but this is explicitly future/planned with no named tool or concrete task. Genuine null result."
ANTO-002,Antofagasta plc,ANTO,Mining,annual_report_previous,Antofagasta plc Annual Report and Financial Statements 2024,FY2024,2025-03,https://www.antofagasta.co.uk/media/4803/antofagasta-annual-report-2024-web-version-26-march-compressed_1.pdf,ANTO_company_annual_report_previous_fy2024_2025-03.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-06,url is the direct_download_url (official antofagasta.co.uk PDF). Same genuine null result as the current-year row.
DCC-001,DCC plc,DCC,Support services,annual_report_current,DCC plc Annual Report and Accounts 2025,FY2024-25,2025-05,https://www.dcc.ie/~/media/Files/D/Dcc-Corp-v3/documents/investors/annual-and-sustainability-reports/2025/annual-report-2025.pdf,DCC_company_annual_report_current_fy2024-25_2025-05.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-06,"url is the direct_download_url (official dcc.ie PDF). Yielded one governance finding (DCC-GOV-001, an 'Acceptable Use of Generative AI applications' employee policy) split out from an over-consolidated rejected row. No operational finding -- DCC's own AR explicitly states its internal AI platform favours 'practical, actionable AI solutions...rather than exploratory or generative AI technologies'."
DCC-002,DCC plc,DCC,Support services,annual_report_previous,DCC plc Annual Report and Accounts 2024,FY2023-24,2024-05,https://www.dccenergy.com/~/media/Files/D/Dcc-Corp-v3/documents/investors/annual-and-sustainability-reports/2024/annual-report-2024.pdf,DCC_company_annual_report_previous_fy2023-24_2024-05.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-06,"url is the direct_download_url (official dccenergy.com PDF, a DCC plc-branded domain). Yielded one strategic finding (DCC-STR-001, the company's non-generative internal AI platform strategy)."
DPLM-001,Diploma,DPLM,Industrial support services,annual_report_current,Diploma PLC Annual Report and Accounts 2025,FY2025,2025-11,https://www.diplomaplc.com/media/5s3fi0yk/diploma-plc-annual-report-and-accounts-2025.pdf,DPLM_company_annual_report_current_fy2025_2025-11.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-06,"url is the direct_download_url (official diplomaplc.com PDF). Yielded one vague strategic finding (DPLM-STR-001, generic 'AI opportunities' mention) -- no operational GenAI evidence."
DPLM-002,Diploma,DPLM,Industrial support services,annual_report_previous,Diploma PLC Annual Report and Accounts 2024,FY2024,2024-11,https://www.diplomaplc.com/media/vdyeuqza/diploma-2024-annual-report.pdf,DPLM_company_annual_report_previous_fy2024_2024-11.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-06,url is the direct_download_url (official diplomaplc.com PDF). Only a vague governance-adjacent mention found (DPLM-GOV-001) -- no operational GenAI evidence.
UU-001,United Utilities,UU,Multiline utilities,annual_report_current,United Utilities Group PLC Integrated Annual Report 2025,FY2024-25,2025-05,https://www.unitedutilities.com/globalassets/documents/corporate-documents/united-utilites-plc-mar-25-v1.0-final---signed.pdf,UU_company_annual_report_current_fy2024-25_2025-05.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-06,"url is the direct_download_url (official unitedutilities.com PDF). All AI mentions describe predictive/ML systems (Dynamic Network Management, leak-detection sensors) -- not generative. Genuine null result."
UU-002,United Utilities,UU,Multiline utilities,annual_report_previous,United Utilities Group PLC Integrated Annual Report 2024,FY2023-24,2024-05,https://www.unitedutilities.com/globalassets/documents/corporate-documents/31404-united-utilities-ar-2024.pdf,UU_company_annual_report_previous_fy2023-24_2024-05.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-06,CORRECTED URL: the initial guessed path (missing a 'corporate-documents' segment) returned HTTP 404; the genuine direct PDF was located via a follow-up search this session. Same genuine null result as the current-year row.
INVP-001,Investec,INVP,Financial services,annual_report_previous,Investec plc Annual Report 2024,FY2023-24,2024-07,https://www.investec.com/content/dam/investor-relations/financial-information/group-financial-results/2024/Investec-plc-annual-report-March-2024.pdf,INVP_company_annual_report_previous_fy2023-24_2024-07.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-06,"url is the direct_download_url (official investec.com PDF). Only general AI/cyber risk mentions found in this document itself -- the qualifying GenAI evidence came from the separately-sourced Microsoft technology-partner case study. The FY2025 current-year AR could not be located (the URL pattern matching the FY2024 report returned HTTP 404, and a follow-up WebFetch to the investec.com landing page to find the exact filename returned HTTP 403); this single source row is marked manual_collection_required in the source-candidates file but does not block the company, since the FY2024 AR plus the Microsoft case study together provide substantial evidence."
INVP-002,Investec,INVP,Financial services,partner_case_study,Investec yields high productivity returns with Microsoft Copilot for Sales | Microsoft Customer Stories,n/a,unknown,https://www.microsoft.com/en/customers/story/1777785808385732889-investec-microsoft-teams-banking-and-capital-markets-en-united-kingdom,INVP_partner_partner_case_study_n-a.html,technology_partner,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-06,"url is the direct case-study URL (official microsoft.com domain), fetch-verified this session, naming Investec specifically. Yielded one operational use case (INVP-OP-001, Microsoft Copilot for Sales, 900 UK bankers plus a rollout to 700 South African bankers, ~200 hours/year saved) split out from an over-consolidated staging row."
MRO-001,Melrose Industries,MRO,Aerospace & defence,annual_report_previous,Melrose Industries PLC Annual Report 2024,FY2024,2025-03,https://www.melroseplc.net/media/i32ndact/melrose_ar24.pdf,MRO_company_annual_report_previous_fy2024_2025-03.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,"Current-year (FY2025) AR could not be located (404 on guessed path, 403 on landing page, only PDF found was a 41.7KB RNS notice, not the full report) and is left approval_status=pending in melrose-industries_source_candidates.csv -- not treated as a company blocker. All AI mentions in this previous-year AR are ordinary automation/robotics. Genuine null result."
SPX-001,Spirax Group,SPX,Industrial engineering,annual_report_current,Spirax Group plc Annual Report 2025,FY2025,2026-03,https://content.spiraxgroup.com/-/media/engineering/documents/results-and-agm-notices/2025/ara/spirax-group-plc-annual-report-2025.ashx?rev=4264817ad6cb42e7b009ed3640dc1b22,SPX_company_annual_report_current_fy2025_2026-03.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-07,"url is the direct_download_url (official content.spiraxgroup.com PDF). Yielded one operational use case (SPX-OP-001, proprietary large-language-model tool 'MiM' for sales-engineer training/productivity, piloted with 200 then rolled out to 1,000+ sales colleagues)."
SPX-002,Spirax Group,SPX,Industrial engineering,annual_report_previous,Spirax Group plc Annual Report 2024,FY2024,2025-03,https://content.spiraxgroup.com/-/media/engineering/documents/results-and-agm-notices/2024/results/spirax-group-plc-annual-report-2024.ashx?rev=b72cd41f0c424b658d5fa502324b7dc2,SPX_company_annual_report_previous_fy2024_2025-03.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-07,url is the direct_download_url (official content.spiraxgroup.com PDF). Corroborates SPX-OP-001 -- MiM described here as first developed in early 2024.
III-001,3i,III,Financial services,annual_report_current,3i Group plc Annual Report 2025,FY2024-25,2025-05,https://www.3i.com/media/cxwbwcdw/3i-group-annual-report-2025-interactive.pdf,III_company_annual_report_current_fy2024-25_2025-05.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,"url is the direct_download_url (official 3i.com PDF). All GenAI mentions here are governance/oversight-level (Group AI policy, AI steering group, Board/CTO GenAI briefings) -- no operational deployment. Genuine null result."
III-002,3i,III,Financial services,annual_report_previous,3i Group plc Annual Report 2024,FY2023-24,2024-05,https://www.3i.com/media/nnrkjwke/annual_report_and_accounts_2024.pdf,III_company_annual_report_previous_fy2023-24_2024-05.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,"url is the direct_download_url (official 3i.com PDF). Yielded one strategic-capability-building finding (III-STR-001, CTO Forum session on enabling generative AI adoption in portfolio companies) but no operational GenAI deployment by 3i itself. Genuine null result for the operational dataset."
IGG-001,IG Group,IGG,Financial services,annual_report_current,IG Group Holdings plc Annual Report 31 December 2025,FY2025 (year ended 31 Dec 2025),2026,https://www.iggroup.com/~/media/Files/I/IG-Group/documents/investors/financial-results/results-reports-and-presentations/2026/annual-report-31-December-2025.pdf,IGG_company_annual_report_current_fy2025-year-ended-31-dec-2025_2026.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,"url is the direct_download_url (official iggroup.com PDF). Describes a live customer-facing 'AI chatbot' and an 'AI-powered engagement tool', but neither is described using generative-AI/LLM/named-product language anywhere nearby (confirmed via direct grep of source text) -- matches the IHG Hotels & Resorts precedent (batch 6) and does not meet Core Rule 3. Genuine null result for the operational dataset; yielded governance (AI Governance Committee) and strategic (AI-powered threat detection) findings instead."
IGG-002,IG Group,IGG,Financial services,annual_report_previous,IG Group Holdings plc Annual Report 2024,FY2024 (year ended 31 May 2024),2024,https://www.iggroup.com/~/media/Files/I/IG-Group/documents/investors/financial-results/results-reports-and-presentations/2024/ig-group-annual-report-2024.pdf,IGG_company_annual_report_previous_fy2024-year-ended-31-may-2024_2024.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,"url is the direct_download_url (official iggroup.com PDF). All AI mentions here are governance/oversight-level (Board AI training, AI/ML risk-register entries). Genuine null result."
FRES-001,Fresnillo plc,FRES,Mining,annual_report_current,Fresnillo plc Annual Report 2025,FY2025,2026-03,https://www.fresnilloplc.com/media/jwggz1pk/fresnillo-annual-report-2025-web.pdf,FRES_company_annual_report_current_fy2025_2026-03.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,"url is the direct_download_url (official fresnilloplc.com PDF). All AI mentions are vague general AI references (AI-driven datacentre demand commentary, computer-vision driver-fatigue detection, cybersecurity AI/ML monitoring, and a forward-looking risk-register mention of 'Generative Artificial Intelligence' as a named risk/opportunity category, not a deployed tool) or ordinary automation. Genuine null result."
FRES-002,Fresnillo plc,FRES,Mining,annual_report_previous,Fresnillo plc Annual Report and Accounts 2024 (Financial Statements component),FY2024,2025-03,https://www.fresnilloplc.com/media/gf3fqvci/fresnillo-financial-statements-ar24-web.pdf,FRES_company_annual_report_previous_fy2024_2025-03.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,"url is the direct_download_url (official fresnilloplc.com PDF). Only the 'Financial Statements' sectioned component of the FY2024 report could be located (no single combined AR file found), same sectioning limitation as Babcock/Howdens in earlier batches. Genuine null result."
ABDN-001,Aberdeen Group,ABDN,Financial Services,annual_report_current,Aberdeen Group plc Annual Report and Accounts 2025,FY2025,2026-03,https://www.aberdeeninvestments.com/docs?documentid=AA-110326-205370-24,ABDN_company_annual_report_current_fy2025_2026-03.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,"url is a document-viewer gateway URL (official aberdeeninvestments.com); downloaded successfully despite WebFetch returning HTTP 500 on the same URL (a rendered-fetch limitation, not a bad link). All AI mentions are vague/general (predictive email filtering, AI-related market commentary, ordinary automation, AI risk/governance oversight). Genuine null result."
ABDN-002,Aberdeen Group,ABDN,Financial Services,annual_report_previous,Aberdeen Group plc Annual Report and Accounts 2024,FY2024,2025-03,https://www.aberdeenplc.com/docs?documentid=AA-040325-190118-23,ABDN_company_annual_report_previous_fy2024_2025-03.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,url is a document-viewer gateway URL (official aberdeenplc.com); downloaded successfully. Same genuine null result as the current-year row.
STJ-001,St. James's Place,STJ,Financial services,annual_report_current,St. James's Place Annual Report and Accounts 2025,FY2025,2026,https://www.sjp.co.uk/sites/sjp-corp/files/SJP/shareholders/reports-presentations-webcasts/2026/SJP_AR_2025.pdf,STJ_company_annual_report_current_fy2025_2026.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,"url is the direct_download_url (official sjp.co.uk PDF). Describes 'AI tools' that 'respond to questions on our advice framework' for advisers, but never uses generative-AI/LLM/named-product language anywhere nearby -- matches the IHG Hotels & Resorts (batch 6) / IG Group (batch 11) precedent. Genuine null result."
STJ-002,St. James's Place,STJ,Financial services,annual_report_previous,St. James's Place Annual Report and Accounts 2024 (Strategic Report component),FY2024,2025,https://www.sjp.co.uk/sites/sjp-corp/files/SJP/shareholders/2024-in-review/SJP_AR_2024_Strategic_Report.pdf,STJ_company_annual_report_previous_fy2024_2025.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,"url is the direct_download_url (official sjp.co.uk PDF). Only the 'Strategic Report' sectioned component of the FY2024 report could be located (no single combined AR file found, unlike FY2025), same sectioning limitation as Fresnillo/Babcock/Howdens in earlier batches. Same genuine null result as the current-year row."
LAND-001,Land Securities,LAND,Real estate investment trusts,annual_report_current,Landsec Annual Report 2025,FY2024-25,2025,https://content.landsec.com/media/0ilhb1mo/annual_report_2025_interactive_0_0.pdf,LAND_company_annual_report_current_fy2024-25_2025.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,"url is the direct_download_url (official content.landsec.com PDF). The one named AI product (Brainbox AI, a 12-month HVAC-control trial) is predictive building-control, not generative. Genuine null result."
LAND-002,Land Securities,LAND,Real estate investment trusts,annual_report_previous,Landsec Annual Report 2024,FY2023-24,2024,https://content.landsec.com/media/ayijkjmt/landsec_ar2024_interactive_final_0.pdf,LAND_company_annual_report_previous_fy2023-24_2024.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,url is the direct_download_url (official content.landsec.com PDF). Same genuine null result as the current-year row.
EDV-001,Endeavour Mining,EDV,Mining,annual_report_current,Endeavour Mining plc Annual Report 2025,FY2025,2026-03-05,https://edv-14806-s3.s3.eu-west-2.amazonaws.com/files/7017/7306/8914/EDV_-_2025_Annual_Report.pdf,EDV_company_annual_report_current_fy2025_2026-03-05.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,"url is the direct_download_url (official endeavourmining.com S3-hosted PDF). AI mentions describe predictive exploration-targeting tools, not generative. Genuine null result."
EDV-002,Endeavour Mining,EDV,Mining,annual_report_previous,Endeavour Mining plc Annual Report 2024,FY2024,2025-03-06,https://edv-14806-s3.s3.eu-west-2.amazonaws.com/files/7617/4124/4823/EDV_AnnualReport2024_Website.pdf,EDV_company_annual_report_previous_fy2024_2025-03-06.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,"url is the direct_download_url (official endeavourmining.com S3-hosted PDF). One 'generative AI'/'foundation models' mention describes a Non-Executive Director's own outside company (Earth Dynamics.ai), not Endeavour Mining's own use -- excluded per Core Rule 1. Genuine null result."
MTLN-001,Metlen Energy & Metals,MTLN,Multiline utilities,annual_report_current,Metlen Energy & Metals Integrated Annual Report 2025,FY2025,2026,https://www.metlen.com/media/jf0azh1w/metlen_iar25-signed.pdf,MTLN_company_annual_report_current_fy2025_2026.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-07,"url is the direct_download_url (official metlen.com PDF). Yielded one operational use case (MTLN-OP-001, 'Avokado CORTEX', a named GenAI digital assistant for B2B customers, offered by METLEN's own technology subsidiary Avokado)."
MTLN-002,Metlen Energy & Metals,MTLN,Multiline utilities,annual_report_previous,Metlen Energy & Metals Integrated Annual Report 2024,FY2024,2025,https://www.metlen.com/media/pooiu4em/iar_2024_metlen_en.pdf,MTLN_company_annual_report_previous_fy2024_2025.pdf,company_primary,downloaded,extracted,reviewed_evidence_found,claude_code,,2026-08-07,url is the direct_download_url (official metlen.com PDF). Corroborates MTLN-OP-001 -- Avokado CORTEX described identically here as in the FY2025 report.
ALW-001,Alliance Witan,ALW,Investment Trusts,annual_report_current,Alliance Witan PLC Annual Report 2025,FY2025,2026-03,https://www.alliancewitan.com/api/document/zhcddtp5/4041-alliance-witan-annual-report_interactive.pdf,ALW_company_annual_report_current_fy2025_2026-03.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,"url is the direct_download_url (official alliancewitan.com PDF). All AI mentions are investment commentary on the AI theme in markets/portfolio holdings, not the Trust's own use. Genuine null result."
ALW-002,Alliance Witan,ALW,Investment Trusts,annual_report_previous,Alliance Witan PLC Annual Report 2024,FY2024,2025-03,https://www.alliancewitan.com/api/document/nouk0hpg/3510-alliance-witan-annual-report_interactive_opens-full-screen.pdf,ALW_company_annual_report_previous_fy2024_2025-03.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,url is the direct_download_url (official alliancewitan.com PDF). Same genuine null result as the current-year row.
FCIT-001,F&C Investment Trust,FCIT,Collective investments,annual_report_current,F&C Investment Trust plc Annual Report and Accounts 2025,FY2025,2026-03,https://docs.columbiathreadneedle.com/documents/FandC%20-%20Annual%20Report%20and%20Accounts.pdf,FCIT_company_annual_report_current_fy2025_2026-03.pdf,company_primary,downloaded,extracted,reviewed_no_relevant_evidence,claude_code,,2026-08-07,url is the direct_download_url (official docs.columbiathreadneedle.com PDF). All AI mentions are investment commentary on the AI theme or stewardship engagement with portfolio companies (e.g. Microsoft) about their AI governance -- not F&C's own use. Genuine null result.
